id,letter,case,font,size,width,height,weight,density,x_center,y_center,x_rel_center,y_rel_center,x_axial,y_axial,x_rel_axial,y_rel_axial,orientation_angle
5705,ща,capital,Flavius,35,32,40,478.50588235294117,0.3738327205882353,19.313959301420272,12.643875134200412,0.4828489825355068,0.3951210979437629,31254.29392188841,61138.91581616428,0.13650077905014352,0.26701961848969913,0.25577427303337125
5706,ща,capital,Flavius,36,34,41,557.3098039215686,0.3997918249078684,19.81908186385578,13.325921443348298,0.48339224058184826,0.3919388659808323,40861.85086504703,74370.71142667293,0.131560243419055,0.23944654222481032,0.2704798602422791
5707,ща,capital,Flavius,37,34,40,497.7647058823529,0.36600346020761243,19.321074608051685,13.870038603954937,0.4830268652012921,0.40794231188102753,39777.33394827781,65635.9722565626,0.16054155758118457,0.2649071763614313,0.2942201647436753
5708,ща,capital,Flavius,38,36,43,608.043137254902,0.3927927243248721,21.143146448587885,14.407227299404711,0.49170108019971825,0.4002007583167975,52540.463768973685,88068.53280224938,0.1421101571431659,0.23820560646223993,0.30229882365232247
5709,ща,capital,Flavius,39,36,43,606.1294117647059,0.3915564675482596,20.910301948072952,14.450088313503233,0.48628609181565,0.40139134204175647,52230.34394625302,92059.8369655219,0.14216482978232406,0.25057600741552893,0.281061370815339
5710,ща,capital,Flavius,40,38,46,698.9882352941177,0.3998788531430879,22.977356627506424,15.110877346528877,0.4995077527718788,0.39765466701391783,66064.72835686491,111626.61416215144,0.13521657191258712,0.22846938868320865,0.33480781394935316
5711,ща,capital,MenaionUnicode,31,34,31,344.0156862745098,0.32639059418833943,14.610289088504858,12.878436915781313,0.47129964801628577,0.3787775563465092,26266.304514783893,26236.046874779277,0.22194352699782496,0.22168785771105967,0.7402581528273751
5712,ща,capital,MenaionUnicode,32,36,33,399.3176470588236,0.3361259655377303,15.97790348241117,13.885530218215383,0.4841788934063991,0.3857091727282051,35853.34015773929,30601.899148374214,0.22484985646943303,0.19191608371580726,0.003671424503402843
5713,ща,capital,MenaionUnicode,33,36,33,366.0078431372549,0.30808741004819434,15.578633266189518,13.673445334933355,0.47207979594513694,0.37981792597037095,31803.416733012153,32178.815335135037,0.23740671358184892,0.24020899577565813,0.12358748501399573
5714,ща,capital,MenaionUnicode,34,38,34,444.24313725490197,0.3438414375037941,15.809793259299797,14.468785861831535,0.4649939193911705,0.38075752267977725,43833.63971297034,39632.24555042406,0.22210896006734623,0.20082012130363183,-0.09784341073278859
5715,ща,capital,MenaionUnicode,35,38,35,465.83529411764704,0.35025210084033614,16.886688891133783,14.30659662592181,0.4824768254609652,0.3764893848926792,45293.81863091736,45397.367970488864,0.2087248496972021,0.20920203004965648,-0.5255055849314529
5716,ща,capital,MenaionUnicode,36,40,36,492.7450980392157,0.3421840958605665,17.16725825706327,15.118519697572623,0.4768682849184242,0.3779629924393156,53466.58433201471,50730.42706066494,0.22021039476151827,0.20894110796526508,0.017105930023528417
5717,ща,capital,MenaionUnicode,37,41,37,507.52156862745096,0.3345560768803236,17.79568529879924,15.566690877621351,0.48096446753511457,0.37967538725905736,57958.223102099015,56590.61768890528,0.22501219440478004,0.2197027166700937,-0.31771682665832074
5718,ща,capital,MenaionUnicode,38,42,39,619.035294117647,0.3779214249802485,19.39201413964803,15.904367326770306,0.49723113178584694,0.37867541254215015,73951.04442809775,72268.93636480172,0.19298052796034695,0.18859094692533065,-0.1256869391107631
5719,ща,capital,MenaionUnicode,39,43,39,529.3803921568627,0.3156710746314029,19.003355754415075,16.35841383193078,0.4872655321644891,0.380428228649553,66754.36024929292,63455.4959993853,0.23820119476247364,0.2264297778429994,0.032208142922322824
5720,ща,capital,MenaionUnicode,40,44,40,606.8,0.34477272727272723,19.5,16.968991947471146,0.4875,0.3856589078970715,81070.53028770184,71451.30784313726,0.2201769592163942,0.1940524088976256,1.772807080459851e-17
5721,ща,capital,TriUcs,31,29,25,289.56470588235294,0.39939959432048683,11.994162976204986,11.839109413724454,0.47976651904819945,0.408245152197395,16996.488705235475,16504.558761736254,0.20270663209072023,0.1968396872293037,0.013599282658295058
5722,ща,capital,TriUcs,32,28,26,267.5686274509804,0.36753932342167633,12.475377399970688,11.829679026821047,0.4798222076911803,0.4224885366721803,15514.806666551714,13378.878956988045,0.2167085201345161,0.186874198444143,0.027482290070788794
5723,ща,capital,TriUcs,33,31,27,265.7725490196078,0.3175299271440954,12.984137992091132,12.79163961518031,0.48089399970707897,0.4126335359735584,18444.457815709655,15461.725287613717,0.26112331465679267,0.2188959414125833,0.022788651856692106
